"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Units"
"216","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",38.2,"µg/g"
"217","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",1146.02,"µg/g"
"218","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosapentaenoic acid",458.41,"µg/g"
"219","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heneicosanoic acid",19.1,"µg/g"
"220","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Behenic acid",9.55,"µg/g"
"221","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Erucic acid",19.1,"µg/g"
"222","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Cetoleic acid",NA,"µg/g"
"223","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","13,16-Docosadienoic acid",NA,"µg/g"
"224","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosapentaenoic acid",1045.74,"µg/g"
"225","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosahexaenoic acid",2373.21,"µg/g"
"226","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",85.95,"µg/g"
"227","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",19.1,"µg/g"
"228","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",276.95,"µg/g"
"229","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Decanoic acid",NA,"µg/g"
"230","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Undecanoic acid",NA,"µg/g"
"231","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dodecanoic acid",NA,"µg/g"
"232","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tridecanoic acid",NA,"µg/g"
"233","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristic acid",401.73,"µg/g"
"234","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristoleic acid",30.57,"µg/g"
"235","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Pentadecanoic acid",39.3,"µg/g"
"236","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Pentadecenoic acid",NA,"µg/g"
"237","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Palmitic acid",3532.63,"µg/g"
"238","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-7-Hexadecenoic acid",2615.63,"µg/g"
"239","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heptadecanoic acid",74.23,"µg/g"
"240","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Heptadecenoic acid",117.9,"µg/g"
"241","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Stearic acid",646.27,"µg/g"
"242","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Oleic acid",7073.99,"µg/g"
"243","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Elaidic acid",56.77,"µg/g"
"244","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-Vaccenic acid",934.47,"µg/g"
"245","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linoleic acid",336.23,"µg/g"
"246","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolelaidic acid",611.33,"µg/g"
"247","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolenic acid",183.4,"µg/g"
"248","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","gamma-Linolenic acid",17.47,"µg/g"
"249","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Octadecatetraenoic acid",NA,"µg/g"
"250","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidic acid",21.83,"µg/g"
"251","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosenoic acid",NA,"µg/g"
"252","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosadienoic acid",43.67,"µg/g"
"253","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosatrienoic acid",NA,"µg/g"
"254","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",34.93,"µg/g"
"255","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",1152.8,"µg/g"
"256","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosapentaenoic acid",371.17,"µg/g"
"257","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heneicosanoic acid",13.1,"µg/g"
"258","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Behenic acid",8.73,"µg/g"
"259","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Erucic acid",8.73,"µg/g"
"260","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Cetoleic acid",NA,"µg/g"
"261","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","13,16-Docosadienoic acid",NA,"µg/g"
"262","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosapentaenoic acid",917,"µg/g"
"263","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosahexaenoic acid",2109.1,"µg/g"
"264","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",65.5,"µg/g"
"265","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",NA,"µg/g"
"266","NY","Lake Erie","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",213.97,"µg/g"
"267","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Decanoic acid",NA,"µg/g"
"268","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Undecanoic acid",NA,"µg/g"
"269","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dodecanoic acid",NA,"µg/g"
"270","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tridecanoic acid",NA,"µg/g"
"271","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristic acid",162.09,"µg/g"
"272","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristoleic acid",18.46,"µg/g"
"273","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Pentadecanoic acid",31.65,"µg/g"
"274","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Pentadecenoic acid",NA,"µg/g"
"275","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Palmitic acid",1493.86,"µg/g"
"276","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-7-Hexadecenoic acid",1239.79,"µg/g"
"277","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heptadecanoic acid",56.06,"µg/g"
"278","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"µg/g"
"279","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Stearic acid",334.01,"µg/g"
"280","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Oleic acid",1152.52,"µg/g"
"281","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Elaidic acid",NA,"µg/g"
"282","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-Vaccenic acid",368.25,"µg/g"
"283","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linoleic acid",287.74,"µg/g"
"284","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolelaidic acid",NA,"µg/g"
"285","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolenic acid",168.43,"µg/g"
"286","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","gamma-Linolenic acid",20.09,"µg/g"
"287","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Octadecatetraenoic acid",NA,"µg/g"
"288","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidic acid",21.43,"µg/g"
"289","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosenoic acid",NA,"µg/g"
"290","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosadienoic acid",37.26,"µg/g"
"291","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosatrienoic acid",NA,"µg/g"
"292","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",24.88,"µg/g"
"293","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidonic acid",631.15,"µg/g"
"294","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosapentaenoic acid",362.34,"µg/g"
"295","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heneicosanoic acid",NA,"µg/g"
"296","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Behenic acid",NA,"µg/g"
"297","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Erucic acid",14.36,"µg/g"
"298","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Cetoleic acid",NA,"µg/g"
"299","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"µg/g"
"300","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosapentaenoic acid",426.72,"µg/g"
"301","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosahexaenoic acid",534.78,"µg/g"
"302","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tricosanoic acid",31.52,"µg/g"
"303","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Lignoceric acid",10.69,"µg/g"
"304","NY","Lake Ontario","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Nervonic acid",NA,"µg/g"
"305","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Decanoic acid",NA,"µg/g"
"306","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Undecanoic acid",NA,"µg/g"
"307","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dodecanoic acid",NA,"µg/g"
"308","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tridecanoic acid",NA,"µg/g"
"309","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristic acid",286.84,"µg/g"
"310","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristoleic acid",17.93,"µg/g"
"311","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Pentadecanoic acid",35.85,"µg/g"
"312","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Pentadecenoic acid",NA,"µg/g"
"313","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Palmitic acid",2025.79,"µg/g"
"314","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-7-Hexadecenoic acid",1021.86,"µg/g"
"315","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heptadecanoic acid",53.78,"µg/g"
"316","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Heptadecenoic acid",58.26,"µg/g"
"317","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Stearic acid",506.45,"µg/g"
"318","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Oleic acid",2550.16,"µg/g"
"319","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Elaidic acid",35.85,"µg/g"
"320","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-Vaccenic acid",434.74,"µg/g"
"321","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linoleic acid",291.32,"µg/g"
"322","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolelaidic acid",631.94,"µg/g"
"323","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Linolenic acid",188.24,"µg/g"
"324","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","gamma-Linolenic acid",22.41,"µg/g"
"325","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Octadecatetraenoic acid",NA,"µg/g"
"326","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidic acid",17.93,"µg/g"
"327","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosenoic acid",NA,"µg/g"
"328","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosadienoic acid",58.26,"µg/g"
"329","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosatrienoic acid",NA,"µg/g"
"330","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dihomo-gamma-linolenic acid",31.37,"µg/g"
"331","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Arachidonic acid",860.51,"µg/g"
"332","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Eicosapentaenoic acid",371.99,"µg/g"
"333","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Heneicosanoic acid",8.96,"µg/g"
"334","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Behenic acid",8.96,"µg/g"
"335","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Erucic acid",17.93,"µg/g"
"336","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Cetoleic acid",NA,"µg/g"
"337","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","13,16-Docosadienoic acid",NA,"µg/g"
"338","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosapentaenoic acid",730.54,"µg/g"
"339","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Docosahexaenoic acid",1855.48,"µg/g"
"340","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tricosanoic acid",98.6,"µg/g"
"341","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Lignoceric acid",NA,"µg/g"
"342","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Nervonic acid",156.86,"µg/g"
"343","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"µg/g"
"344","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"µg/g"
"345","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"µg/g"
"346","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"µg/g"
"347","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Myristic acid",1077.36,"µg/g"
"348","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",108.72,"µg/g"
"349","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",143.32,"µg/g"
"350","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g"
"351","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Palmitic acid",5248.42,"µg/g"
"352","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",2688.45,"µg/g"
"353","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",153.2,"µg/g"
"354","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",212.51,"µg/g"
"355","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Stearic acid",533.74,"µg/g"
"356","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Oleic acid",7042.37,"µg/g"
"357","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Elaidic acid",NA,"µg/g"
"358","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",948.87,"µg/g"
"359","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Linoleic acid",1067.47,"µg/g"
"360","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"µg/g"
"361","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Linolenic acid",993.34,"µg/g"
"362","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",88.96,"µg/g"
"363","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",336.06,"µg/g"
"364","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Arachidic acid",24.71,"µg/g"
"365","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",227.33,"µg/g"
"366","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",143.32,"µg/g"
"367","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",197.68,"µg/g"
"368","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",74.13,"µg/g"
"369","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",1522.14,"µg/g"
"370","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",1823.6,"µg/g"
"371","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",NA,"µg/g"
"372","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Behenic acid",NA,"µg/g"
"373","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Erucic acid",24.71,"µg/g"
"374","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"µg/g"
"375","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"µg/g"
"376","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",800.61,"µg/g"
"377","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Docosahexaenoic acid",4605.96,"µg/g"
"378","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Tricosanoic acid",390.42,"µg/g"
"379","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Lignoceric acid",14.83,"µg/g"
"380","NY","Lake Ontario","Sander vitreus","Walleye","Percidae","P","Nervonic acid",172.97,"µg/g"
"381","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Decanoic acid",NA,"µg/g"
"382","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Undecanoic acid",NA,"µg/g"
"383","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Dodecanoic acid",NA,"µg/g"
"384","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Tridecanoic acid",NA,"µg/g"
"385","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristic acid",247.95,"µg/g"
"386","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Myristoleic acid",18.37,"µg/g"
"387","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Pentadecanoic acid",NA,"µg/g"
"388","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","cis-10-Pentadecenoic acid",NA,"µg/g"
"389","NY","Lake Ontario","Micropterus dolomieu","Smallmouth bass","Centrarchidae","P","Palmitic acid",1519.85,"µg/g"
